Well,Plate,Compound,Concentration,Replicate,t_0,t_2.08,t_4.16,t_6.24,t_8.32,t_10.4,t_12.48,MIC,Smiles
L04,111-DR5,Z1665609207,12.5,E,0,0.233465675794903,0.553802300722793,0.667820421459839,0.800841562319726,0.914859683056772,1.01530421799179,Inactive,OC=1C=C(C=CC1C(=O)NCC2=NC(=CS2)C=3C=CC=CC3)[N+](=O)[O-]
L05,111-DR5,Z1665609207,3.13,E,0,0.214462655672062,0.564661169364417,0.705826461705521,0.83070345108419,0.939292137500424,1.04516610675625,Inactive,OC=1C=C(C=CC1C(=O)NCC2=NC(=CS2)C=3C=CC=CC3)[N+](=O)[O-]
L06,111-DR5,Z1665609207,0.781,E,0,0.217177372832468,0.540228714920764,0.675964572941057,0.808985713800943,0.920289117377583,1.03430723811463,Inactive,OC=1C=C(C=CC1C(=O)NCC2=NC(=CS2)C=3C=CC=CC3)[N+](=O)[O-]
L07,111-DR5,Z1665609207,0.2,E,0,0.214462655672062,0.537513997760358,0.684108724422274,0.817129865282161,0.928433268858801,1.03430723811463,Inactive,OC=1C=C(C=CC1C(=O)NCC2=NC(=CS2)C=3C=CC=CC3)[N+](=O)[O-]
L08,111-DR5,Z1697173949,50,E,0,0.206318504190845,0.445213614306559,0.499507957514676,0.529369846279141,0.545658149241576,0.553802300722793,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)NCCCN3CCCC3=O
L09,111-DR5,Z1697173949,12.5,E,0,0.217177372832468,0.515796260477112,0.597237775289287,0.640673249855781,0.665105704299433,0.689538158743086,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)NCCCN3CCCC3=O
L10,111-DR5,Z1697173949,3.13,E,0,0.200889069870033,0.529369846279141,0.646102684176592,0.727544198988768,0.789982693678102,0.855135905527843,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)NCCCN3CCCC3=O
L11,111-DR5,Z1697173949,0.781,E,0,0.209033221351251,0.54294343208117,0.68682344158268,0.806270996640537,0.895856662933931,0.996301197868947,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)NCCCN3CCCC3=O
L12,111-DR5,Z1697173949,0.2,E,0,0.211747938511656,0.551087583562388,0.68682344158268,0.819844582442567,0.955580440462859,1.05873969255828,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)NCCCN3CCCC3=O
L13,111-DR5,Z2327029147,50,E,0,0.214462655672062,0.521225694797923,0.586378906647664,0.637958532695375,0.678679290101463,0.71940004750755,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)OC(C)(C)C
L14,111-DR5,Z2327029147,12.5,E,0,0.200889069870033,0.532084563439547,0.665105704299433,0.79812684515932,0.895856662933931,0.999015915029353,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)OC(C)(C)C
L15,111-DR5,Z2327029147,3.13,E,0,0.206318504190845,0.545658149241576,0.681394007261868,0.803556279480132,0.898571380094336,0.999015915029353,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)OC(C)(C)C
L16,111-DR5,Z2327029147,0.781,E,0,0.200889069870033,0.523940411958329,0.673249855780651,0.800841562319726,0.898571380094336,0.996301197868947,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)OC(C)(C)C
L17,111-DR5,Z2327029147,0.2,E,0,0.192744918388815,0.540228714920764,0.675964572941057,0.800841562319726,0.904000814415148,1.00444534935016,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)OC(C)(C)C
L18,111-DR5,Z85910597,50,E,0,0.122162272218263,0.124876989378669,0.122162272218263,0.119447555057857,0.114018120737046,0.11130340357664,50,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)CCSC
L19,111-DR5,Z85910597,12.5,E,0,0.14388000950151,0.249753978757338,0.274186433200991,0.279615867521803,0.276901150361397,0.271471716040585,50,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)CCSC
L20,111-DR5,Z85910597,3.13,E,0,0.200889069870033,0.437069462825342,0.526655129118735,0.54294343208117,0.559231735043605,0.572805320845635,50,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)CCSC
L21,111-DR5,Z85910597,0.781,E,0,0.206318504190845,0.532084563439547,0.68682344158268,0.808985713800943,0.906715531575554,1.00444534935016,50,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)CCSC
L22,111-DR5,Z85910597,0.2,E,0,0.22260680715328,0.564661169364417,0.730258916149174,0.868709491329872,0.9745834605857,1.08317214700193,50,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)CCSC
M03,111-DR5,Z2976851291,50,D,0,0.138450575180698,0.382775119617225,0.561946452204011,0.662390987139027,0.741117784790797,0.825274016763379,Inactive,[O-][N+](=O)C1=CC=2C(NC=3C=NN(C3)C4CCC4)=NC=NC2S1
M04,111-DR5,Z2976851291,12.5,D,0,0.192744918388815,0.540228714920764,0.692252875903492,0.822559299602973,0.936577420340018,1.04245138959585,Inactive,[O-][N+](=O)C1=CC=2C(NC=3C=NN(C3)C4CCC4)=NC=NC2S1
M05,111-DR5,Z2976851291,3.13,D,0,0.230750958634497,0.564661169364417,0.71940004750755,0.855135905527843,0.977298177746106,1.08860158132275,Inactive,[O-][N+](=O)C1=CC=2C(NC=3C=NN(C3)C4CCC4)=NC=NC2S1
M06,111-DR5,Z2976851291,0.781,D,0,0.228036241474091,0.586378906647664,0.743832501951203,0.884997794292307,1.00987478367098,1.12389290440802,Inactive,[O-][N+](=O)C1=CC=2C(NC=3C=NN(C3)C4CCC4)=NC=NC2S1
M07,111-DR5,Z2976851291,0.2,D,0,0.219892089992874,0.559231735043605,0.727544198988768,0.860565339848655,0.9745834605857,1.08588686416234,Inactive,[O-][N+](=O)C1=CC=2C(NC=3C=NN(C3)C4CCC4)=NC=NC2S1
M08,111-DR5,Z1697233240,50,D,0,0.236180392955309,0.423495877023313,0.480504937391835,0.5103668261563,0.521225694797923,0.532084563439547,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N(CC=C)CC=3C=CC(C#N)=CC3
M09,111-DR5,Z1697233240,12.5,D,0,0.206318504190845,0.466931351589806,0.537513997760358,0.57552003800604,0.597237775289287,0.613526078251722,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N(CC=C)CC=3C=CC(C#N)=CC3
M10,111-DR5,Z1697233240,3.13,D,0,0.211747938511656,0.548372866401982,0.651532118497404,0.727544198988768,0.784553259357291,0.844277036886219,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N(CC=C)CC=3C=CC(C#N)=CC3
M11,111-DR5,Z1697233240,0.781,D,0,0.219892089992874,0.561946452204011,0.689538158743086,0.800841562319726,0.895856662933931,0.990871763548135,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N(CC=C)CC=3C=CC(C#N)=CC3
M12,111-DR5,Z1697233240,0.2,D,0,0.211747938511656,0.526655129118735,0.697682310224304,0.827988733923784,0.94200685466083,1.05059554107706,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N(CC=C)CC=3C=CC(C#N)=CC3
M13,111-DR5,Z1957556149,50,D,0,0.225321524313686,0.597237775289287,0.746547219111609,0.890427228613119,1.00444534935016,1.11031931860599,Inactive,CC1=CSC=2C(=NC=NC12)N3C=C(C=N3)[N+](=O)[O-]
M14,111-DR5,Z1957556149,12.5,D,0,0.187315484068004,0.561946452204011,0.713970613186739,0.846991754046625,0.966439309104483,1.07502799552072,Inactive,CC1=CSC=2C(=NC=NC12)N3C=C(C=N3)[N+](=O)[O-]
M15,111-DR5,Z1957556149,3.13,D,0,0.211747938511656,0.540228714920764,0.692252875903492,0.822559299602973,0.939292137500424,1.04788082391666,Inactive,CC1=CSC=2C(=NC=NC12)N3C=C(C=N3)[N+](=O)[O-]
M16,111-DR5,Z1957556149,0.781,D,0,0.200889069870033,0.54294343208117,0.705826461705521,0.836132885405002,0.955580440462859,1.05602497539788,Inactive,CC1=CSC=2C(=NC=NC12)N3C=C(C=N3)[N+](=O)[O-]
M17,111-DR5,Z1957556149,0.2,D,0,0.214462655672062,0.548372866401982,0.700397027384709,0.83070345108419,0.950151006142048,1.05873969255828,Inactive,CC1=CSC=2C(=NC=NC12)N3C=C(C=N3)[N+](=O)[O-]
M18,111-DR5,Z821830554,50,D,0,0.181886049747192,0.494078523193865,0.627099664053751,0.722114764667956,0.803556279480132,0.887712511452713,Inactive,CN(CC1=CSC(=C1)[N+](=O)[O-])C2CC=3C=CC=CC3C2
M19,111-DR5,Z821830554,12.5,D,0,0.217177372832468,0.564661169364417,0.700397027384709,0.825274016763379,0.933862703179613,1.02887780379382,Inactive,CN(CC1=CSC(=C1)[N+](=O)[O-])C2CC=3C=CC=CC3C2
M20,111-DR5,Z821830554,3.13,D,0,0.217177372832468,0.54294343208117,0.697682310224304,0.827988733923784,0.939292137500424,1.03973667243544,Inactive,CN(CC1=CSC(=C1)[N+](=O)[O-])C2CC=3C=CC=CC3C2
M21,111-DR5,Z821830554,0.781,D,0,0.214462655672062,0.537513997760358,0.708541178865927,0.833418168244596,0.94200685466083,1.04788082391666,Inactive,CN(CC1=CSC(=C1)[N+](=O)[O-])C2CC=3C=CC=CC3C2
M22,111-DR5,Z821830554,0.2,D,0,0.225321524313686,0.534799280599953,0.681394007261868,0.814415148121755,0.925718551698395,1.03159252095422,Inactive,CN(CC1=CSC(=C1)[N+](=O)[O-])C2CC=3C=CC=CC3C2
N03,111-DR5,Z2976851291,50,E,0,0.14388000950151,0.407207574060878,0.559231735043605,0.659676269978622,0.741117784790797,0.822559299602973,Inactive,[O-][N+](=O)C1=CC=2C(NC=3C=NN(C3)C4CCC4)=NC=NC2S1
N04,111-DR5,Z2976851291,12.5,E,0,0.198174352709627,0.564661169364417,0.700397027384709,0.833418168244596,0.955580440462859,1.06416912687909,Inactive,[O-][N+](=O)C1=CC=2C(NC=3C=NN(C3)C4CCC4)=NC=NC2S1
N05,111-DR5,Z2976851291,3.13,E,0,0.214462655672062,0.54294343208117,0.697682310224304,0.825274016763379,0.939292137500424,1.04788082391666,Inactive,[O-][N+](=O)C1=CC=2C(NC=3C=NN(C3)C4CCC4)=NC=NC2S1
N06,111-DR5,Z2976851291,0.781,E,0,0.228036241474091,0.540228714920764,0.689538158743086,0.819844582442567,0.936577420340018,1.04245138959585,Inactive,[O-][N+](=O)C1=CC=2C(NC=3C=NN(C3)C4CCC4)=NC=NC2S1
N07,111-DR5,Z2976851291,0.2,E,0,0.217177372832468,0.54294343208117,0.705826461705521,0.838847602565408,0.955580440462859,1.06416912687909,Inactive,[O-][N+](=O)C1=CC=2C(NC=3C=NN(C3)C4CCC4)=NC=NC2S1
N08,111-DR5,Z1697233240,50,E,0,0.249753978757338,0.428925311344124,0.494078523193865,0.529369846279141,0.54294343208117,0.548372866401982,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N(CC=C)CC=3C=CC(C#N)=CC3
N09,111-DR5,Z1697233240,12.5,E,0,0.211747938511656,0.47779022023143,0.551087583562388,0.591808340968475,0.613526078251722,0.629814381214157,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N(CC=C)CC=3C=CC(C#N)=CC3
N10,111-DR5,Z1697233240,3.13,E,0,0.214462655672062,0.529369846279141,0.643387967016187,0.711255896026333,0.760120804913638,0.819844582442567,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N(CC=C)CC=3C=CC(C#N)=CC3
N11,111-DR5,Z1697233240,0.781,E,0,0.211747938511656,0.534799280599953,0.681394007261868,0.787267976517697,0.879568359971496,0.971868743425294,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N(CC=C)CC=3C=CC(C#N)=CC3
N12,111-DR5,Z1697233240,0.2,E,0,0.217177372832468,0.548372866401982,0.703111744545115,0.838847602565408,0.952865723302453,1.0668838440395,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N(CC=C)CC=3C=CC(C#N)=CC3
N13,111-DR5,Z1957556149,50,E,0,0.228036241474091,0.564661169364417,0.730258916149174,0.86328005700906,0.982727612066918,1.09403101564356,Inactive,CC1=CSC=2C(=NC=NC12)N3C=C(C=N3)[N+](=O)[O-]
N14,111-DR5,Z1957556149,12.5,E,0,0.236180392955309,0.553802300722793,0.711255896026333,0.844277036886219,0.969154026264889,1.08588686416234,Inactive,CC1=CSC=2C(=NC=NC12)N3C=C(C=N3)[N+](=O)[O-]
N15,111-DR5,Z1957556149,3.13,E,0,0.206318504190845,0.532084563439547,0.703111744545115,0.846991754046625,0.958295157623265,1.07502799552072,Inactive,CC1=CSC=2C(=NC=NC12)N3C=C(C=N3)[N+](=O)[O-]
N16,111-DR5,Z1957556149,0.781,E,0,0.244324544436527,0.586378906647664,0.730258916149174,0.857850622688249,0.985442329227324,1.09946044996437,Inactive,CC1=CSC=2C(=NC=NC12)N3C=C(C=N3)[N+](=O)[O-]
N17,111-DR5,Z1957556149,0.2,E,0,0.211747938511656,0.521225694797923,0.678679290101463,0.806270996640537,0.931147986019207,1.03973667243544,Inactive,CC1=CSC=2C(=NC=NC12)N3C=C(C=N3)[N+](=O)[O-]
N18,111-DR5,Z821830554,50,E,0,0.187315484068004,0.488649088873053,0.632529098374563,0.73297363330958,0.819844582442567,0.901286097254742,Inactive,CN(CC1=CSC(=C1)[N+](=O)[O-])C2CC=3C=CC=CC3C2
N19,111-DR5,Z821830554,12.5,E,0,0.214462655672062,0.548372866401982,0.713970613186739,0.838847602565408,0.947436288981642,1.04516610675625,Inactive,CN(CC1=CSC(=C1)[N+](=O)[O-])C2CC=3C=CC=CC3C2
N20,111-DR5,Z821830554,3.13,E,0,0.203603787030439,0.523940411958329,0.694967593063898,0.822559299602973,0.933862703179613,1.04245138959585,Inactive,CN(CC1=CSC(=C1)[N+](=O)[O-])C2CC=3C=CC=CC3C2
N21,111-DR5,Z821830554,0.781,E,0,0.211747938511656,0.54294343208117,0.713970613186739,0.844277036886219,0.963724591944077,1.07774271268112,Inactive,CN(CC1=CSC(=C1)[N+](=O)[O-])C2CC=3C=CC=CC3C2
N22,111-DR5,Z821830554,0.2,E,0,0.211747938511656,0.534799280599953,0.692252875903492,0.827988733923784,0.939292137500424,1.04245138959585,Inactive,CN(CC1=CSC(=C1)[N+](=O)[O-])C2CC=3C=CC=CC3C2
O03,111-DR5,Z1697175479,50,D,0,0.200889069870033,0.458787200108589,0.548372866401982,0.58909362380807,0.616240795412128,0.632529098374563,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N3CCCC3C=4C=CC(F)=CC4
O04,111-DR5,Z1697175479,12.5,D,0,0.230750958634497,0.556517017883199,0.651532118497404,0.705826461705521,0.741117784790797,0.787267976517697,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N3CCCC3C=4C=CC(F)=CC4
O05,111-DR5,Z1697175479,3.13,D,0,0.230750958634497,0.586378906647664,0.689538158743086,0.781838542196885,0.865994774169466,0.952865723302453,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N3CCCC3C=4C=CC(F)=CC4
O06,111-DR5,Z1697175479,0.781,D,0,0.244324544436527,0.618955512572534,0.751976653432421,0.882283077131901,1.00444534935016,1.11846347008721,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N3CCCC3C=4C=CC(F)=CC4
O07,111-DR5,Z1697175479,0.2,D,0,0.247039261596932,0.60809664393091,0.762835522074044,0.901286097254742,1.03702195527503,1.1618989446537,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N3CCCC3C=4C=CC(F)=CC4
O08,111-DR5,Z85910185,50,D,0,0.192744918388815,0.285045301842614,0.314907190607079,0.309477756286267,0.298618887644644,0.28776001900302,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)C4CCCC4
O09,111-DR5,Z85910185,12.5,D,0,0.228036241474091,0.548372866401982,0.597237775289287,0.643387967016187,0.665105704299433,0.681394007261868,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)C4CCCC4
O10,111-DR5,Z85910185,3.13,D,0,0.230750958634497,0.583664189487258,0.713970613186739,0.838847602565408,0.958295157623265,1.06959856119991,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)C4CCCC4
O11,111-DR5,Z85910185,0.781,D,0,0.247039261596932,0.564661169364417,0.716685330347145,0.860565339848655,0.980012894906512,1.09946044996437,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)C4CCCC4
O12,111-DR5,Z85910185,0.2,D,0,0.233465675794903,0.551087583562388,0.716685330347145,0.865994774169466,0.988157046387729,1.10217516712478,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)C4CCCC4
O13,111-DR5,Z2092440105,50,D,0,0.0950151006142048,0.214462655672062,0.380060402456819,0.515796260477112,0.599952492449693,0.697682310224304,Inactive,CN(CC=1C=CC(N)=NC1)C=2N=CN=C3SC(=CC23)[N+](=O)[O-]
O14,111-DR5,Z2092440105,12.5,D,0,0.162883029624351,0.456072482948183,0.627099664053751,0.738403067630391,0.841562319725814,0.947436288981642,Inactive,CN(CC=1C=CC(N)=NC1)C=2N=CN=C3SC(=CC23)[N+](=O)[O-]
O15,111-DR5,Z2092440105,3.13,D,0,0.217177372832468,0.537513997760358,0.694967593063898,0.825274016763379,0.950151006142048,1.06416912687909,Inactive,CN(CC=1C=CC(N)=NC1)C=2N=CN=C3SC(=CC23)[N+](=O)[O-]
O16,111-DR5,Z2092440105,0.781,D,0,0.228036241474091,0.586378906647664,0.738403067630391,0.874138925650684,1.00716006651057,1.11846347008721,Inactive,CN(CC=1C=CC(N)=NC1)C=2N=CN=C3SC(=CC23)[N+](=O)[O-]
O17,111-DR5,Z2092440105,0.2,D,0,0.247039261596932,0.58909362380807,0.741117784790797,0.884997794292307,1.00173063218976,1.11846347008721,Inactive,CN(CC=1C=CC(N)=NC1)C=2N=CN=C3SC(=CC23)[N+](=O)[O-]
O18,111-DR5,Z1663854909,50,D,0,0.238895110115715,0.518510977637517,0.591808340968475,0.646102684176592,0.675964572941057,0.705826461705521,Inactive,OC=1C=C(C=CC1C(=O)NCC2(CC2)C3CC3)[N+](=O)[O-]
O19,111-DR5,Z1663854909,12.5,D,0,0.25518341307815,0.594523058128881,0.746547219111609,0.87685364281109,0.990871763548135,1.09403101564356,Inactive,OC=1C=C(C=CC1C(=O)NCC2(CC2)C3CC3)[N+](=O)[O-]
O20,111-DR5,Z1663854909,3.13,D,0,0.257898130238556,0.597237775289287,0.760120804913638,0.898571380094336,1.0207336523126,1.12660762156843,Inactive,OC=1C=C(C=CC1C(=O)NCC2(CC2)C3CC3)[N+](=O)[O-]
O21,111-DR5,Z1663854909,0.781,D,0,0.233465675794903,0.57552003800604,0.749261936272015,0.884997794292307,1.00173063218976,1.1157487529268,Inactive,OC=1C=C(C=CC1C(=O)NCC2(CC2)C3CC3)[N+](=O)[O-]
O22,111-DR5,Z1663854909,0.2,D,0,0.238895110115715,0.594523058128881,0.751976653432421,0.904000814415148,1.02887780379382,1.13475177304965,Inactive,OC=1C=C(C=CC1C(=O)NCC2(CC2)C3CC3)[N+](=O)[O-]
P03,111-DR5,Z1697175479,50,E,0,0.244324544436527,0.518510977637517,0.591808340968475,0.637958532695375,0.665105704299433,0.678679290101463,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N3CCCC3C=4C=CC(F)=CC4
P04,111-DR5,Z1697175479,12.5,E,0,0.247039261596932,0.580949472326852,0.675964572941057,0.738403067630391,0.792697410838508,0.844277036886219,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N3CCCC3C=4C=CC(F)=CC4
P05,111-DR5,Z1697175479,3.13,E,0,0.260612847398962,0.618955512572534,0.760120804913638,0.860565339848655,0.955580440462859,1.04516610675625,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N3CCCC3C=4C=CC(F)=CC4
P06,111-DR5,Z1697175479,0.781,E,0,0.257898130238556,0.616240795412128,0.784553259357291,0.925718551698395,1.04788082391666,1.1618989446537,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N3CCCC3C=4C=CC(F)=CC4
P07,111-DR5,Z1697175479,0.2,E,0,0.263327564559368,0.605381926770505,0.787267976517697,0.933862703179613,1.0668838440395,1.17818724761614,Inactive,[O-][N+](=O)C=1C=CC(=C2N=CC=CC12)S(=O)(=O)N3CCCC3C=4C=CC(F)=CC4
P08,111-DR5,Z85910185,50,E,0,0.211747938511656,0.290474736163426,0.306763039125861,0.306763039125861,0.298618887644644,0.28776001900302,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)C4CCCC4
P09,111-DR5,Z85910185,12.5,E,0,0.263327564559368,0.518510977637517,0.597237775289287,0.656961552818216,0.689538158743086,0.705826461705521,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)C4CCCC4
P10,111-DR5,Z85910185,3.13,E,0,0.257898130238556,0.597237775289287,0.749261936272015,0.884997794292307,1.01258950083138,1.11846347008721,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)C4CCCC4
P11,111-DR5,Z85910185,0.781,E,0,0.257898130238556,0.599952492449693,0.773694390715667,0.928433268858801,1.05602497539788,1.17547253045573,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)C4CCCC4
P12,111-DR5,Z85910185,0.2,E,0,0.260612847398962,0.60809664393091,0.773694390715667,0.928433268858801,1.0668838440395,1.19176083341817,Inactive,CCN1C=C(C(=O)O)C(=O)C=2C=C(F)C(=CC12)N3CCN(CC3)C(=O)C4CCCC4
P13,111-DR5,Z2092440105,50,E,0,0.0923003834537989,0.228036241474091,0.412637008381689,0.559231735043605,0.656961552818216,0.768264956394856,Inactive,CN(CC=1C=CC(N)=NC1)C=2N=CN=C3SC(=CC23)[N+](=O)[O-]
P14,111-DR5,Z2092440105,12.5,E,0,0.187315484068004,0.507652108995894,0.667820421459839,0.792697410838508,0.904000814415148,1.02887780379382,Inactive,CN(CC=1C=CC(N)=NC1)C=2N=CN=C3SC(=CC23)[N+](=O)[O-]
P15,111-DR5,Z2092440105,3.13,E,0,0.230750958634497,0.572805320845635,0.743832501951203,0.895856662933931,1.02616308663341,1.14561064169127,Inactive,CN(CC=1C=CC(N)=NC1)C=2N=CN=C3SC(=CC23)[N+](=O)[O-]
P16,111-DR5,Z2092440105,0.781,E,0,0.241609827276121,0.572805320845635,0.749261936272015,0.906715531575554,1.03430723811463,1.15104007601208,Inactive,CN(CC=1C=CC(N)=NC1)C=2N=CN=C3SC(=CC23)[N+](=O)[O-]
P17,111-DR5,Z2092440105,0.2,E,0,0.252468695917744,0.597237775289287,0.776409107876073,0.933862703179613,1.0668838440395,1.18090196477654,Inactive,CN(CC=1C=CC(N)=NC1)C=2N=CN=C3SC(=CC23)[N+](=O)[O-]
P18,111-DR5,Z1663854909,50,E,0,0.25518341307815,0.529369846279141,0.602667209610099,0.659676269978622,0.689538158743086,0.724829481828362,Inactive,OC=1C=C(C=CC1C(=O)NCC2(CC2)C3CC3)[N+](=O)[O-]
P19,111-DR5,Z1663854909,12.5,E,0,0.268756998880179,0.637958532695375,0.776409107876073,0.912144965896366,1.04245138959585,1.15375479317249,Inactive,OC=1C=C(C=CC1C(=O)NCC2(CC2)C3CC3)[N+](=O)[O-]
P20,111-DR5,Z1663854909,3.13,E,0,0.247039261596932,0.632529098374563,0.779123825036479,0.917574400217178,1.04516610675625,1.1591842274933,Inactive,OC=1C=C(C=CC1C(=O)NCC2(CC2)C3CC3)[N+](=O)[O-]
P21,111-DR5,Z1663854909,0.781,E,0,0.266042281719773,0.662390987139027,0.800841562319726,0.947436288981642,1.07774271268112,1.19719026773898,Inactive,OC=1C=C(C=CC1C(=O)NCC2(CC2)C3CC3)[N+](=O)[O-]
P22,111-DR5,Z1663854909,0.2,E,0,0.252468695917744,0.62167022973294,0.784553259357291,0.928433268858801,1.06416912687909,1.18090196477654,Inactive,OC=1C=C(C=CC1C(=O)NCC2(CC2)C3CC3)[N+](=O)[O-]
A03,111-DR6,Z2043188721,50,D,0,0.181806376209337,0.509057853386144,0.618141679111746,0.737614440620739,0.846698266346341,0.940198688396857,Inactive,CNS(=O)(=O)C=1C=CC=C2CN(CCC12)S(=O)(=O)NC(C)C
A04,111-DR6,Z2043188721,12.5,D,0,0.2233621193429,0.56879423414064,0.711642101162262,0.841503798454646,0.955782092071943,1.06486591779755,Inactive,CNS(=O)(=O)C=1C=CC=C2CN(CCC12)S(=O)(=O)NC(C)C
A05,111-DR6,Z2043188721,3.13,D,0,0.207778715667814,0.545419128628011,0.696058697487176,0.838906564508798,0.968768261801182,1.09083825725602,Inactive,CNS(=O)(=O)C=1C=CC=C2CN(CCC12)S(=O)(=O)NC(C)C
A06,111-DR6,Z2043188721,0.781,D,0,0.231153821180443,0.555808064411402,0.693461463541329,0.849295500292189,0.976559963638725,1.07265761963509,Inactive,CNS(=O)(=O)C=1C=CC=C2CN(CCC12)S(=O)(=O)NC(C)C
A07,111-DR6,Z2043188721,0.2,D,0,0.215570417505357,0.561002532303097,0.709044867216415,0.862281670021427,0.986948899422115,1.09862995909357,Inactive,CNS(=O)(=O)C=1C=CC=C2CN(CCC12)S(=O)(=O)NC(C)C
A08,111-DR6,Z3759792314,50,D,0,0.2233621193429,0.542821894682164,0.657100188299461,0.763586780079216,0.862281670021427,0.9479903902344,Inactive,CCCCCN(CC=1C=CC(Cl)=CC1)C=2N=C(N)N=C(N)N2
A09,111-DR6,Z3759792314,12.5,D,0,0.238945523017986,0.548016362573859,0.698655931433024,0.831114862671255,0.953184858126096,1.05967144990585,Inactive,CCCCCN(CC=1C=CC(Cl)=CC1)C=2N=C(N)N=C(N)N2
A10,111-DR6,Z3759792314,3.13,D,0,0.231153821180443,0.56879423414064,0.71423933510811,0.83630933056295,0.958379326017791,1.07265761963509,Inactive,CCCCCN(CC=1C=CC(Cl)=CC1)C=2N=C(N)N=C(N)N2
A11,111-DR6,Z3759792314,0.781,D,0,0.218167651451204,0.561002532303097,0.722031036945653,0.85968443607558,0.98175443153042,1.09603272514772,Inactive,CCCCCN(CC=1C=CC(Cl)=CC1)C=2N=C(N)N=C(N)N2
